Transaction_ID,Date,Customer_ID,Product_ID,Sales_Channel,Order_Priority,Warehouse_Code,Ship_Mode,Delivery_Status,Customer_Satisfaction,Item_Returned,Return_Reason,Payment_Type,Taxable,Region,Country
828,2020-01-02 22:16:12.972972972,1004,503,Online,Critical,WH-1,Overnight,Pending,Satisfied,True,Wrong Item,PayPal,True,East,USA
889,2020-01-06 17:43:47.027027027,1070,535,Reseller,Critical,WH-1,Regular,Backorder,Unsatisfied,False,Not Specified,Cash,True,North,Mexico
432,2020-01-05 03:14:35.675675675,1006,539,Direct,Critical,WH-2,Regular,Delivered,Satisfied,False,Late,Cash,True,North,Canada
290,2020-01-09 23:21:04.864864864,1003,539,Online,Critical,WH-1,2-Day,Pending,Satisfied,True,Wrong Item,Wire Transfer,True,South,Canada
792,2020-01-01 16:12:58.378378378,1085,519,Partner,Medium,WH-1,Overnight,Cancelled,Satisfied,True,Unknown,Credit Card,False,North,USA
760,2020-01-09 23:47:01.621621621,1057,555,Online,Low,WH-3,2-Day,Cancelled,Satisfied,True,Damaged,Cash,False,South,Canada
174,2020-01-07 15:34:03.243243243,1086,553,Direct,Critical,WH-1,Regular,Backorder,Satisfied,False,Not Specified,Credit Card,False,North,Mexico
621,2020-01-01 20:32:25.945945945,1082,545,Online,Low,WH-3,Express,Backorder,Neutral,False,Not Specified,Cash,True,West,Mexico
514,2020-01-04 11:14:35.675675675,1063,512,Partner,High,WH-2,Express,Cancelled,Neutral,True,Not Specified,Wire Transfer,False,East,Canada
72,2020-01-04 02:35:40.540540540,1066,550,Direct,Medium,WH-1,2-Day,Cancelled,Unsatisfied,False,Late,PayPal,True,East,Mexico
132,2020-01-08 07:34:03.243243243,1061,511,Reseller,Medium,WH-3,2-Day,Backorder,Neutral,True,Late,PayPal,False,East,USA
283,2020-01-07 06:55:08.108108108,1014,511,Online,High,WH-1,Express,Backorder,Neutral,True,Wrong Item,Cash,False,East,Canada
560,2020-01-02 16:51:53.513513513,1004,555,Direct,High,WH-3,Regular,Cancelled,Unsatisfied,True,Damaged,Cash,False,East,USA
389,2020-01-06 15:34:03.243243243,1038,536,Partner,Medium,WH-2,Overnight,Delivered,Unsatisfied,True,Wrong Item,Cash,False,West,Mexico
398,2020-01-03 00:51:53.513513513,1010,503,Online,Low,WH-2,2-Day,Cancelled,Neutral,True,Wrong Item,PayPal,False,South,USA
567,2020-01-07 05:24:19.459459459,1010,518,Partner,High,WH-2,Regular,Delivered,Satisfied,False,Damaged,Credit Card,True,South,Mexico
64,2020-01-02 11:53:30.810810810,1094,530,Online,High,WH-3,Overnight,Backorder,Satisfied,False,Unknown,Cash,False,South,Canada
181,2020-01-02 22:55:08.108108108,1002,507,Direct,High,WH-3,Express,Delivered,Satisfied,False,Unknown,Wire Transfer,True,East,USA
499,2020-01-06 02:09:43.783783783,1091,520,Direct,Medium,WH-2,Express,Delivered,Unsatisfied,False,Late,PayPal,True,North,Mexico
988,2020-01-04 12:06:29.189189189,1091,545,Direct,Critical,WH-3,2-Day,Delivered,Unsatisfied,True,Late,Cash,False,East,Canada
963,2020-01-06 19:53:30.810810810,1072,501,Partner,High,WH-2,Regular,Cancelled,Unsatisfied,False,Late,Cash,False,East,Mexico
365,2020-01-06 14:42:09.729729729,1025,531,Direct,Medium,WH-2,Regular,Pending,Unsatisfied,True,Wrong Item,Cash,False,West,Canada
24,2020-01-04 02:09:43.783783783,1092,543,Online,High,WH-1,2-Day,Delivered,Satisfied,False,Damaged,Cash,True,West,Canada
854,2020-01-02 11:27:34.054054054,1062,509,Direct,Low,WH-1,Express,Backorder,Satisfied,True,Wrong Item,Cash,True,West,Canada
820,2020-01-01 08:51:53.513513513,1037,513,Reseller,High,WH-3,2-Day,Delivered,Satisfied,True,Late,PayPal,True,South,Mexico
604,2020-01-01 12:19:27.567567567,1085,531,Online,Medium,WH-1,Express,Pending,Neutral,False,Not Specified,PayPal,False,East,Mexico
93,2020-01-06 02:09:43.783783783,1030,559,Reseller,Critical,WH-1,2-Day,Backorder,Neutral,True,Not Specified,Credit Card,True,North,Mexico
541,2020-01-07 23:34:03.243243243,1030,550,Partner,Critical,WH-2,Express,Cancelled,Neutral,True,Not Specified,Wire Transfer,True,East,Canada
361,2020-01-03 08:38:55.135135135,1023,512,Direct,High,WH-3,2-Day,Cancelled,Neutral,False,Late,PayPal,True,East,Mexico
850,2020-01-06 16:51:53.513513513,1046,537,Direct,Medium,WH-3,Regular,Backorder,Neutral,False,Wrong Item,PayPal,False,West,Mexico
84,2020-01-01 07:21:04.864864864,1091,556,Reseller,Medium,WH-2,Express,Backorder,Unsatisfied,False,Not Specified,Wire Transfer,True,North,Mexico
340,2020-01-08 18:35:40.540540540,1035,544,Direct,Low,WH-3,Regular,Pending,Neutral,False,Wrong Item,Cash,True,South,Mexico
640,2020-01-01 16:12:58.378378378,1044,533,Direct,Critical,WH-2,Express,Backorder,Unsatisfied,True,Late,Credit Card,True,East,Canada
625,2020-01-06 09:43:47.027027027,1069,554,Online,High,WH-1,Regular,Delivered,Unsatisfied,False,Not Specified,PayPal,False,East,Mexico
544,2020-01-06 21:11:21.081081081,1045,555,Online,Critical,WH-1,Regular,Pending,Unsatisfied,True,Wrong Item,Cash,True,East,Canada
211,2020-01-05 17:17:50.270270270,1018,524,Online,High,WH-2,2-Day,Cancelled,Satisfied,False,Damaged,Credit Card,False,East,USA
911,2020-01-02 01:04:51.891891891,1057,516,Direct,Critical,WH-3,Express,Delivered,Neutral,True,Not Specified,Wire Transfer,False,South,Canada
18,2020-01-08 20:19:27.567567567,1098,551,Partner,High,WH-2,2-Day,Pending,Satisfied,True,Wrong Item,Cash,False,North,Canada
194,2020-01-07 05:11:21.081081081,1089,530,Direct,Critical,WH-1,2-Day,Cancelled,Neutral,True,Not Specified,PayPal,True,North,USA
856,2020-01-04 01:04:51.891891891,1016,533,Direct,Medium,WH-3,2-Day,Cancelled,Satisfied,True,Late,Wire Transfer,True,East,Mexico
607,2020-01-07 16:00:00.000000000,1055,504,Reseller,High,WH-3,Express,Cancelled,Unsatisfied,True,Damaged,Wire Transfer,True,West,Mexico
817,2020-01-01 08:12:58.378378378,1045,510,Online,High,WH-2,Regular,Delivered,Unsatisfied,True,Damaged,Wire Transfer,True,North,USA
501,2020-01-03 21:37:17.837837837,1043,529,Direct,High,WH-2,Overnight,Pending,Neutral,True,Damaged,Wire Transfer,False,North,Canada
847,2020-01-04 12:45:24.324324324,1096,546,Online,Low,WH-3,Overnight,Delivered,Neutral,True,Wrong Item,Credit Card,False,South,Mexico
180,2020-01-01 00:51:53.513513513,1088,552,Partner,High,WH-3,Regular,Pending,Neutral,True,Damaged,Wire Transfer,False,West,Canada
252,2020-01-06 20:06:29.189189189,1066,540,Online,Medium,WH-1,Overnight,Backorder,Unsatisfied,False,Damaged,Credit Card,True,North,Mexico
289,2020-01-08 16:38:55.135135135,1077,509,Online,Low,WH-2,Overnight,Backorder,Neutral,True,Not Specified,Cash,True,West,Mexico
714,2020-01-06 00:00:00.000000000,1059,527,Partner,High,WH-3,2-Day,Backorder,Neutral,False,Wrong Item,Wire Transfer,False,East,USA
339,2020-01-02 07:47:01.621621621,1030,551,Direct,Medium,WH-2,Express,Pending,Unsatisfied,False,Late,Cash,False,South,Canada
654,2020-01-09 14:55:08.108108108,1040,502,Online,Low,WH-2,2-Day,Pending,Neutral,False,Late,PayPal,False,North,Mexico
96,2020-01-08 09:30:48.648648648,1005,512,Partner,Low,WH-3,Regular,Delivered,Unsatisfied,False,Damaged,Cash,True,West,Mexico
582,2020-01-07 23:08:06.486486486,1067,519,Online,Medium,WH-1,2-Day,Pending,Unsatisfied,True,Late,Credit Card,False,West,USA
237,2020-01-02 16:51:53.513513513,1075,524,Partner,Critical,WH-2,Express,Delivered,Satisfied,False,Damaged,Credit Card,False,East,USA
202,2020-01-07 14:29:11.351351351,1044,538,Online,Critical,WH-2,Regular,Cancelled,Neutral,False,Wrong Item,PayPal,True,East,Canada
987,2020-01-03 06:29:11.351351351,1040,518,Partner,Medium,WH-3,Overnight,Backorder,Unsatisfied,True,Wrong Item,Cash,True,West,Mexico
320,2020-01-07 18:22:42.162162162,1050,512,Partner,High,WH-1,Regular,Cancelled,Unsatisfied,True,Damaged,Cash,False,West,Canada
254,2020-01-07 02:09:43.783783783,1092,550,Online,High,WH-2,Express,Pending,Neutral,False,Damaged,Cash,True,West,Mexico
545,2020-01-09 17:56:45.405405405,1093,508,Online,Critical,WH-1,Regular,Cancelled,Satisfied,True,Late,PayPal,False,East,USA
595,2020-01-06 17:17:50.270270270,1096,509,Online,Low,WH-1,Regular,Delivered,Neutral,True,Late,PayPal,False,East,Mexico
745,2020-01-04 18:35:40.540540540,1039,556,Direct,High,WH-1,2-Day,Backorder,Satisfied,False,Late,Wire Transfer,True,North,USA
947,2020-01-09 17:43:47.027027027,1067,538,Direct,Medium,WH-1,2-Day,Cancelled,Unsatisfied,True,Not Specified,Credit Card,False,South,USA
80,2020-01-04 20:19:27.567567567,1098,554,Direct,Low,WH-2,2-Day,Delivered,Unsatisfied,True,Not Specified,PayPal,False,West,USA
874,2020-01-05 00:00:00.000000000,1025,508,Direct,Low,WH-3,Express,Delivered,Satisfied,False,Damaged,PayPal,True,North,Mexico
727,2020-01-01 19:14:35.675675675,1083,513,Online,Critical,WH-2,Overnight,Cancelled,Satisfied,True,Not Specified,PayPal,True,West,USA
492,2020-01-02 10:35:40.540540540,1075,559,Online,High,WH-3,2-Day,Backorder,Neutral,True,Wrong Item,Credit Card,True,South,Canada
845,2020-01-02 12:06:29.189189189,1018,539,Online,Critical,WH-3,2-Day,Cancelled,Unsatisfied,True,Unknown,Credit Card,False,West,USA
899,2020-01-04 11:27:34.054054054,1025,505,Reseller,Low,WH-1,2-Day,Cancelled,Satisfied,True,Not Specified,Wire Transfer,True,North,Mexico
308,2020-01-02 02:22:42.162162162,1009,506,Reseller,High,WH-1,Overnight,Pending,Unsatisfied,False,Unknown,Credit Card,False,South,USA
788,2020-01-04 13:24:19.459459459,1071,539,Online,High,WH-1,Regular,Cancelled,Satisfied,True,Damaged,Wire Transfer,False,South,Canada
800,2020-01-08 15:47:01.621621621,1072,549,Reseller,Low,WH-3,2-Day,Delivered,Neutral,False,Unknown,Wire Transfer,False,East,Mexico
189,2020-01-01 03:01:37.297297297,1018,503,Direct,Critical,WH-3,Overnight,Backorder,Neutral,True,Late,Wire Transfer,False,East,Mexico
27,2020-01-08 06:03:14.594594594,1095,539,Reseller,Medium,WH-3,Overnight,Cancelled,Neutral,True,Damaged,Wire Transfer,True,South,USA
231,2020-01-03 23:21:04.864864864,1022,538,Online,Medium,WH-3,Regular,Delivered,Unsatisfied,True,Damaged,Credit Card,True,East,Canada
521,2020-01-03 04:58:22.702702702,1081,543,Reseller,Critical,WH-2,2-Day,Backorder,Neutral,False,Damaged,Wire Transfer,False,East,Mexico
593,2020-01-03 09:56:45.405405405,1034,550,Online,High,WH-2,Overnight,Delivered,Satisfied,True,Wrong Item,Wire Transfer,True,South,USA
843,2020-01-02 13:24:19.459459459,1013,542,Reseller,High,WH-2,2-Day,Cancelled,Satisfied,False,Late,PayPal,False,West,Mexico
586,2020-01-04 03:27:34.054054054,1072,553,Direct,High,WH-1,Express,Cancelled,Unsatisfied,False,Damaged,PayPal,False,South,Mexico
81,2020-01-05 13:50:16.216216216,1082,501,Direct,Medium,WH-1,Overnight,Backorder,Unsatisfied,False,Wrong Item,Credit Card,True,South,Mexico
151,2020-01-05 09:43:47.027027027,1078,559,Direct,High,WH-2,Overnight,Delivered,Neutral,False,Unknown,Credit Card,False,South,USA
806,2020-01-01 21:11:21.081081081,1094,521,Direct,Medium,WH-2,Regular,Backorder,Unsatisfied,True,Late,Wire Transfer,False,East,Mexico
895,2020-01-09 01:17:50.270270270,1011,522,Online,Low,WH-2,Overnight,Backorder,Unsatisfied,True,Wrong Item,Wire Transfer,False,East,Canada
410,2020-01-08 09:30:48.648648648,1015,530,Partner,High,WH-3,Express,Delivered,Satisfied,False,Not Specified,PayPal,False,North,Canada
468,2020-01-02 09:56:45.405405405,1036,543,Reseller,High,WH-3,Express,Backorder,Unsatisfied,False,Not Specified,PayPal,False,North,Mexico
475,2020-01-07 16:51:53.513513513,1055,557,Reseller,Low,WH-2,Express,Backorder,Unsatisfied,False,Damaged,PayPal,True,West,USA
602,2020-01-08 01:56:45.405405405,1037,553,Online,Medium,WH-2,2-Day,Backorder,Neutral,False,Damaged,PayPal,False,South,USA
89,2020-01-08 20:19:27.567567567,1038,547,Partner,Critical,WH-2,Overnight,Cancelled,Unsatisfied,True,Damaged,Wire Transfer,False,West,Mexico
689,2020-01-03 07:34:03.243243243,1012,523,Direct,Low,WH-3,Regular,Pending,Satisfied,True,Late,PayPal,False,East,USA
896,2020-01-04 05:50:16.216216216,1062,544,Reseller,Medium,WH-2,2-Day,Pending,Satisfied,True,Damaged,PayPal,False,North,Mexico
162,2020-01-05 12:32:25.945945945,1048,512,Online,Low,WH-1,2-Day,Backorder,Neutral,True,Unknown,Wire Transfer,True,South,Mexico
188,2020-01-02 20:32:25.945945945,1023,558,Online,High,WH-2,Express,Cancelled,Satisfied,True,Late,Wire Transfer,False,South,USA
771,2020-01-03 12:06:29.189189189,1081,524,Direct,Critical,WH-3,Regular,Delivered,Satisfied,True,Not Specified,Credit Card,False,East,Mexico
539,2020-01-01 04:06:29.189189189,1062,552,Direct,Medium,WH-2,Express,Cancelled,Satisfied,False,Wrong Item,Cash,False,North,USA
813,2020-01-06 01:56:45.405405405,1031,528,Partner,Critical,WH-1,Overnight,Cancelled,Unsatisfied,False,Late,Credit Card,True,North,USA
219,2020-01-07 03:14:35.675675675,1041,530,Partner,High,WH-3,Overnight,Backorder,Unsatisfied,True,Late,Cash,True,North,Mexico
814,2020-01-02 08:25:56.756756756,1024,507,Online,High,WH-2,Regular,Cancelled,Neutral,True,Not Specified,Cash,False,East,Canada
610,2020-01-08 11:14:35.675675675,1007,546,Online,Critical,WH-1,Express,Cancelled,Unsatisfied,True,Late,Wire Transfer,True,West,USA
448,2020-01-03 00:38:55.135135135,1100,545,Direct,Critical,WH-3,2-Day,Backorder,Satisfied,True,Not Specified,Credit Card,False,East,Canada
134,2020-01-08 17:04:51.891891891,1019,503,Online,Medium,WH-2,Express,Delivered,Satisfied,False,Late,Cash,True,North,Canada
450,2020-01-08 04:19:27.567567567,1005,547,Direct,High,WH-3,Regular,Pending,Neutral,False,Not Specified,Credit Card,False,East,Mexico
946,2020-01-09 13:50:16.216216216,1009,512,Reseller,Low,WH-2,Regular,Delivered,Unsatisfied,True,Damaged,Cash,True,East,USA
748,2020-01-07 20:19:27.567567567,1044,504,Partner,Low,WH-2,2-Day,Pending,Neutral,False,Wrong Item,Wire Transfer,True,West,USA
213,2020-01-08 13:11:21.081081081,1086,511,Direct,Medium,WH-1,Express,Delivered,Neutral,False,Late,Cash,True,West,Mexico
436,2020-01-04 08:51:53.513513513,1090,525,Online,High,WH-3,Express,Backorder,Satisfied,False,Damaged,Wire Transfer,True,East,Mexico
558,2020-01-07 06:42:09.729729729,1051,534,Reseller,Low,WH-2,Regular,Cancelled,Unsatisfied,False,Wrong Item,PayPal,False,North,USA
776,2020-01-03 10:48:38.918918918,1025,524,Direct,High,WH-3,Express,Delivered,Satisfied,True,Wrong Item,PayPal,True,North,Mexico
790,2020-01-03 02:09:43.783783783,1023,525,Reseller,High,WH-3,Regular,Delivered,Satisfied,True,Not Specified,Wire Transfer,False,North,Mexico
982,2020-01-07 18:22:42.162162162,1058,512,Reseller,Low,WH-1,Regular,Cancelled,Neutral,False,Late,Credit Card,True,South,Mexico
954,2020-01-09 17:56:45.405405405,1040,550,Direct,Critical,WH-2,2-Day,Cancelled,Satisfied,False,Wrong Item,Credit Card,False,East,Mexico
767,2020-01-08 00:25:56.756756756,1083,526,Reseller,Critical,WH-3,Overnight,Backorder,Neutral,False,Damaged,PayPal,False,North,USA
68,2020-01-03 20:06:29.189189189,1023,504,Online,Medium,WH-2,Regular,Delivered,Unsatisfied,True,Not Specified,Cash,True,West,USA
187,2020-01-04 12:45:24.324324324,1003,560,Direct,Medium,WH-1,Regular,Delivered,Neutral,False,Wrong Item,Cash,False,South,Mexico
520,2020-01-08 07:08:06.486486486,1071,559,Partner,Medium,WH-2,Regular,Pending,Satisfied,False,Wrong Item,Wire Transfer,False,North,Mexico
62,2020-01-01 04:19:27.567567567,1005,560,Partner,Critical,WH-2,Express,Backorder,Unsatisfied,True,Unknown,Cash,False,East,USA
351,2020-01-08 00:12:58.378378378,1089,503,Online,Low,WH-3,Overnight,Cancelled,Unsatisfied,True,Unknown,Wire Transfer,False,South,USA
150,2020-01-07 22:55:08.108108108,1049,503,Direct,Medium,WH-2,Overnight,Cancelled,Satisfied,True,Not Specified,Cash,False,West,Mexico
955,2020-01-04 16:00:00.000000000,1025,545,Reseller,Low,WH-1,2-Day,Backorder,Satisfied,False,Late,PayPal,True,West,USA
227,2020-01-06 00:00:00.000000000,1059,545,Partner,Low,WH-3,Overnight,Delivered,Unsatisfied,True,Late,Cash,False,North,USA
279,2020-01-06 12:19:27.567567567,1012,555,Partner,Medium,WH-3,2-Day,Backorder,Satisfied,True,Unknown,PayPal,False,South,Mexico
324,2020-01-02 02:35:40.540540540,1034,525,Direct,Medium,WH-1,Express,Pending,Neutral,True,Wrong Item,Cash,False,East,USA
94,2020-01-01 22:42:09.729729729,1051,535,Reseller,Critical,WH-2,2-Day,Backorder,Unsatisfied,False,Wrong Item,PayPal,True,South,USA
257,2020-01-03 02:22:42.162162162,1079,502,Online,Low,WH-1,Overnight,Pending,Unsatisfied,False,Wrong Item,PayPal,False,South,Canada
636,2020-01-08 02:35:40.540540540,1094,519,Direct,Low,WH-2,2-Day,Pending,Satisfied,False,Damaged,Wire Transfer,False,East,USA
659,2020-01-05 06:16:12.972972973,1004,526,Reseller,Medium,WH-3,Express,Delivered,Satisfied,False,Damaged,Wire Transfer,False,East,Mexico
100,2020-01-07 13:37:17.837837837,1056,533,Reseller,Medium,WH-3,Overnight,Delivered,Neutral,False,Unknown,Credit Card,True,West,Canada
203,2020-01-05 08:38:55.135135135,1025,548,Partner,High,WH-2,Express,Backorder,Neutral,False,Wrong Item,Cash,False,East,USA
497,2020-01-08 03:14:35.675675675,1091,509,Online,Medium,WH-2,Express,Delivered,Satisfied,False,Damaged,Credit Card,False,West,Mexico
163,2020-01-04 15:47:01.621621621,1061,518,Reseller,High,WH-3,2-Day,Pending,Neutral,False,Unknown,PayPal,False,North,Mexico
358,2020-01-09 21:50:16.216216216,1051,515,Online,Medium,WH-2,Regular,Pending,Satisfied,False,Late,PayPal,True,North,Mexico
915,2020-01-07 03:53:30.810810810,1006,512,Partner,Low,WH-3,Express,Backorder,Neutral,True,Not Specified,Credit Card,True,East,Mexico
282,2020-01-01 17:17:50.270270270,1090,540,Online,High,WH-3,Overnight,Pending,Unsatisfied,False,Not Specified,Wire Transfer,False,West,Mexico
670,2020-01-05 16:38:55.135135135,1042,505,Reseller,Low,WH-2,Overnight,Cancelled,Satisfied,True,Wrong Item,Credit Card,True,East,Canada
628,2020-01-08 23:08:06.486486486,1002,521,Direct,Low,WH-3,Regular,Cancelled,Satisfied,True,Damaged,Cash,True,North,Mexico
722,2020-01-05 11:40:32.432432432,1069,536,Online,High,WH-2,Regular,Pending,Satisfied,False,Not Specified,Wire Transfer,True,South,Mexico
960,2020-01-04 03:01:37.297297297,1088,527,Direct,Low,WH-1,Express,Delivered,Neutral,False,Wrong Item,Cash,True,West,Canada
466,2020-01-02 12:58:22.702702702,1021,520,Partner,Medium,WH-3,Regular,Backorder,Neutral,False,Wrong Item,Cash,True,North,Canada
700,2020-01-04 09:56:45.405405405,1064,551,Reseller,Critical,WH-2,2-Day,Pending,Unsatisfied,True,Unknown,Wire Transfer,False,North,Canada
629,2020-01-09 01:43:47.027027027,1067,515,Reseller,Critical,WH-2,Express,Backorder,Satisfied,True,Wrong Item,PayPal,False,North,USA
534,2020-01-05 13:11:21.081081081,1094,544,Direct,Critical,WH-2,Overnight,Delivered,Neutral,True,Not Specified,Cash,True,North,Canada
502,2020-01-08 20:19:27.567567567,1059,501,Direct,Low,WH-1,Overnight,Delivered,Satisfied,False,Wrong Item,Cash,True,South,Canada
538,2020-01-07 03:53:30.810810810,1083,545,Direct,Low,WH-1,Express,Cancelled,Neutral,True,Late,Credit Card,False,East,Mexico
129,2020-01-01 08:38:55.135135135,1093,514,Direct,Medium,WH-3,Regular,Cancelled,Neutral,True,Damaged,PayPal,True,North,USA
148,2020-01-03 14:16:12.972972973,1046,557,Reseller,High,WH-3,2-Day,Delivered,Neutral,True,Late,Credit Card,True,North,Canada
964,2020-01-07 06:42:09.729729729,1005,511,Partner,High,WH-1,Overnight,Delivered,Neutral,True,Damaged,PayPal,True,East,Canada
759,2020-01-09 19:14:35.675675675,1074,513,Partner,Medium,WH-2,2-Day,Pending,Unsatisfied,True,Late,Cash,True,East,Canada
603,2020-01-06 10:22:42.162162162,1054,513,Partner,Medium,WH-1,Regular,Pending,Unsatisfied,False,Wrong Item,Wire Transfer,True,South,Mexico
76,2020-01-01 19:40:32.432432432,1064,512,Reseller,Low,WH-2,Express,Delivered,Neutral,False,Wrong Item,Cash,True,South,Canada
263,2020-01-07 01:04:51.891891891,1066,533,Partner,Low,WH-1,Regular,Delivered,Unsatisfied,False,Late,Wire Transfer,False,West,Mexico
112,2020-01-07 12:58:22.702702702,1043,534,Partner,High,WH-2,2-Day,Delivered,Satisfied,True,Not Specified,Wire Transfer,True,West,USA
65,2020-01-03 11:01:37.297297297,1057,537,Reseller,High,WH-1,Regular,Pending,Unsatisfied,True,Late,Credit Card,True,South,Mexico
185,2020-01-08 20:06:29.189189189,1056,553,Direct,High,WH-2,Express,Delivered,Satisfied,True,Unknown,PayPal,True,North,Mexico
738,2020-01-08 10:22:42.162162162,1017,513,Online,Low,WH-1,Regular,Cancelled,Unsatisfied,False,Late,Wire Transfer,True,North,Canada
920,2020-01-02 08:00:00.000000000,1087,530,Online,Low,WH-1,Express,Cancelled,Satisfied,False,Late,Cash,False,East,Canada
711,2020-01-02 12:06:29.189189189,1040,553,Direct,High,WH-2,Regular,Backorder,Unsatisfied,False,Not Specified,Credit Card,True,East,Mexico
55,2020-01-03 04:32:25.945945945,1034,530,Partner,Low,WH-3,Regular,Cancelled,Neutral,False,Late,Cash,False,North,Mexico
149,2020-01-04 09:43:47.027027027,1034,505,Direct,High,WH-2,2-Day,Backorder,Unsatisfied,True,Damaged,Wire Transfer,False,North,Mexico
830,2020-01-03 02:35:40.540540540,1086,554,Direct,High,WH-3,2-Day,Cancelled,Satisfied,False,Damaged,Cash,False,North,USA
430,2020-01-01 06:55:08.108108108,1074,520,Partner,Low,WH-1,2-Day,Backorder,Neutral,False,Damaged,Cash,True,South,USA
25,2020-01-05 10:09:43.783783783,1081,553,Online,Critical,WH-2,2-Day,Pending,Satisfied,False,Damaged,PayPal,False,North,Canada
903,2020-01-05 12:58:22.702702702,1059,547,Partner,High,WH-3,Regular,Backorder,Satisfied,False,Late,Cash,False,South,USA
319,2020-01-05 14:16:12.972972973,1060,554,Online,High,WH-2,2-Day,Delivered,Neutral,True,Damaged,Credit Card,True,South,Canada
778,2020-01-01 13:11:21.081081081,1089,549,Reseller,Medium,WH-1,Regular,Cancelled,Unsatisfied,False,Late,Wire Transfer,False,East,Canada
102,2020-01-02 10:48:38.918918918,1074,547,Reseller,Medium,WH-1,Express,Cancelled,Unsatisfied,True,Not Specified,Cash,False,North,Canada
473,2020-01-01 21:11:21.081081081,1063,520,Direct,Critical,WH-3,2-Day,Pending,Unsatisfied,False,Unknown,Credit Card,False,South,Canada
310,2020-01-07 21:37:17.837837837,1015,522,Partner,Low,WH-1,Express,Cancelled,Neutral,True,Not Specified,PayPal,False,East,Canada
7,2020-01-07 07:21:04.864864864,1011,542,Reseller,Critical,WH-3,Overnight,Delivered,Neutral,False,Wrong Item,Wire Transfer,False,East,Mexico
728,2020-01-07 23:34:03.243243243,1099,504,Partner,Critical,WH-2,2-Day,Pending,Satisfied,False,Wrong Item,Credit Card,True,West,Mexico
927,2020-01-07 01:56:45.405405405,1050,505,Online,Critical,WH-1,Regular,Pending,Neutral,True,Not Specified,Cash,True,West,USA
20,2020-01-02 04:06:29.189189189,1001,523,Reseller,Critical,WH-1,Overnight,Cancelled,Neutral,False,Unknown,Wire Transfer,True,West,Canada
655,2020-01-05 01:43:47.027027027,1066,546,Online,High,WH-1,Regular,Pending,Satisfied,True,Wrong Item,Credit Card,True,South,USA
904,2020-01-02 17:04:51.891891891,1072,557,Online,Medium,WH-1,Overnight,Cancelled,Satisfied,False,Wrong Item,PayPal,False,North,Canada
833,2020-01-07 18:09:43.783783783,1082,549,Direct,High,WH-3,Express,Backorder,Unsatisfied,False,Wrong Item,Cash,True,North,USA
86,2020-01-01 17:17:50.270270270,1063,518,Reseller,Medium,WH-2,Regular,Backorder,Satisfied,False,Late,Wire Transfer,False,West,USA
190,2020-01-08 17:17:50.270270270,1038,520,Reseller,High,WH-2,Overnight,Cancelled,Neutral,True,Late,Cash,False,West,USA
79,2020-01-05 02:09:43.783783783,1050,510,Reseller,Low,WH-3,Regular,Pending,Neutral,False,Wrong Item,Credit Card,True,South,Canada
9,2020-01-06 12:45:24.324324324,1026,527,Online,Low,WH-3,2-Day,Backorder,Satisfied,True,Wrong Item,PayPal,False,East,Mexico
244,2020-01-06 15:34:03.243243243,1009,515,Direct,Medium,WH-3,Regular,Pending,Unsatisfied,False,Late,Cash,True,South,Canada
906,2020-01-04 07:34:03.243243243,1093,516,Direct,Medium,WH-2,Express,Cancelled,Neutral,False,Damaged,Cash,False,West,Mexico
349,2020-01-08 20:19:27.567567567,1089,541,Online,Critical,WH-3,Regular,Cancelled,Neutral,True,Wrong Item,PayPal,False,South,Mexico
783,2020-01-04 13:37:17.837837837,1026,550,Partner,High,WH-1,2-Day,Delivered,Satisfied,False,Damaged,PayPal,True,North,Canada
945,2020-01-05 05:37:17.837837837,1029,516,Direct,Low,WH-2,2-Day,Pending,Unsatisfied,True,Damaged,Wire Transfer,True,West,Canada
272,2020-01-06 01:43:47.027027027,1070,526,Reseller,High,WH-2,Regular,Delivered,Satisfied,True,Damaged,Cash,False,East,Canada
139,2020-01-06 19:53:30.810810810,1042,529,Reseller,High,WH-2,Regular,Pending,Unsatisfied,True,Damaged,Cash,False,North,Mexico
33,2020-01-05 03:14:35.675675675,1037,513,Partner,Medium,WH-3,2-Day,Cancelled,Neutral,False,Wrong Item,PayPal,False,South,USA
355,2020-01-09 12:19:27.567567567,1039,535,Direct,Medium,WH-2,Regular,Backorder,Neutral,True,Not Specified,Credit Card,True,North,USA
531,2020-01-04 16:00:00.000000000,1001,543,Direct,Low,WH-2,Overnight,Delivered,Satisfied,True,Late,Credit Card,False,South,Canada
78,2020-01-09 14:29:11.351351351,1038,517,Partner,Critical,WH-3,2-Day,Delivered,Satisfied,True,Not Specified,PayPal,False,North,Mexico
645,2020-01-01 18:22:42.162162162,1074,544,Reseller,Low,WH-2,2-Day,Delivered,Satisfied,True,Late,PayPal,True,East,Mexico
341,2020-01-07 09:30:48.648648648,1085,518,Direct,Critical,WH-3,Overnight,Cancelled,Unsatisfied,False,Not Specified,Credit Card,False,West,Mexico
5,2020-01-01 22:55:08.108108108,1096,525,Partner,Critical,WH-2,Overnight,Pending,Neutral,False,Not Specified,PayPal,False,West,USA
743,2020-01-04 17:04:51.891891891,1042,542,Reseller,High,WH-3,Overnight,Backorder,Neutral,False,Not Specified,Cash,True,West,Canada
421,2020-01-08 08:12:58.378378378,1095,545,Partner,Low,WH-2,2-Day,Cancelled,Unsatisfied,False,Wrong Item,Cash,True,West,USA
